entropy,file_length,max_line_length,nb_lines,eval_count,exec_count,obfuscation_count,fs_count,network_input_count,special_char_ratio,avg_var_length,long_vars_count,whitespace_ratio,label
5.508,122249,1255,5604,0,25,0,18,29,0.2317646770116729,5.81160458452722,147,0.14895009366129786,1
5.433,8126,150,294,0,0,0,2,39,0.30630076298301745,5.12280701754386,0,0.10644843711543195,1
5.588,129481,7487,3738,6,13,4,19,229,0.24478494914311752,5.597519247219846,81,0.15911987086908505,1
6.017,53491,8192,30,1,0,2,0,0,0.0360060570937167,6.0,0,0.0005795367444990747,1
5.399,141134,4187,2556,3,36,5,12,82,0.2877832414584721,5.860955056179775,406,0.11936174132384826,1
4.68,109,39,6,0,0,1,0,2,0.3211009174311927,4.5,0,0.2018348623853211,1
5.439,8851,160,326,0,0,0,3,40,0.2977064738447633,5.150837988826815,0,0.11603208676985652,1
6.131,166202,61286,1593,9,10,9,9,118,0.08810964970337301,5.9506276150627615,39,0.04984296217855381,1
5.279,357,80,14,0,0,0,0,3,0.2913165266106443,6.666666666666667,0,0.10644257703081232,1
5.436,8510,150,318,0,0,0,3,40,0.3030552291421857,5.150837988826815,0,0.10975323149236192,1
5.183,34655,2533,1034,1,0,0,4,57,0.23990766123214544,6.037383177570093,20,0.24997835810128408,1
4.991,203,125,5,2,0,0,0,1,0.3054187192118227,3.272727272727273,0,0.12807881773399016,1
6.066,135600,39947,2209,6,9,9,14,408,0.21544985250737464,6.213862289101687,46,0.06853982300884956,1
5.96,134430,39947,2234,6,9,9,14,407,0.20552704009521683,6.186432856483618,44,0.06983560217213419,1
5.211,109825,34835,305,0,0,108,0,73,0.23690416571818804,25.993877551020407,305,0.08653767357159117,1
3.577,631,631,1,1,0,0,0,0,0.18700475435816163,6.791666666666667,0,0.4675118858954041,1
5.768,169047,167784,3,1,0,0,0,0,0.004892130590900755,10.0,0,0.00011831029240388768,1
4.589,58,58,1,0,1,0,0,2,0.4482758620689655,3.2,0,0.034482758620689655,1
3.714,38048,37754,9,0,1,0,0,2,0.2647970984020185,6.0,0,0.008620689655172414,1
6.031,31218,114,275,2,0,0,0,0,0.0346915241206996,3.6666666666666665,0,0.009225446857582165,1
5.107,1466,116,18,0,0,0,0,0,0.40313778990450205,2.8923076923076922,2,0.01296043656207367,1
4.718,12363,11354,36,0,0,0,0,2,0.3290463479737928,6.201127819548872,0,0.053465987219930435,1
5.38,494,353,8,0,0,0,0,6,0.4008097165991903,6.833333333333333,0,0.05465587044534413,1
4.977,90,40,7,0,1,0,0,0,0.4666666666666667,3.3333333333333335,0,0.1111111111111111,1
5.349,107,53,6,0,0,0,0,2,0.35514018691588783,6.5,0,0.102803738317757,1
4.999,330,64,20,0,1,0,0,2,0.24242424242424243,6.5,0,0.24848484848484848,1
5.796,50263,703,995,17,2,8,13,158,0.32140938662634544,5.5536770921386305,2,0.11026003223046774,1
5.227,1449,124,17,0,0,0,0,0,0.6155969634230504,2.1636363636363636,0,0.012422360248447204,1
5.389,743,87,27,0,0,0,0,6,0.3243606998654105,6.461538461538462,0,0.08344549125168237,1
5.188,24634,310,598,0,0,0,3,0,0.22123893805309736,6.943181818181818,2,0.1743119266055046,1
5.299,216,73,7,0,0,0,0,1,0.3287037037037037,6.0,0,0.10648148148148148,1
5.253,93328,5859,1612,4,7,10,10,196,0.21161923538487915,5.968131868131868,25,0.2566003771644094,1
4.798,64680,64679,2,0,0,0,0,1,0.3879097093382808,4.778386454183267,0,0.03965677179962894,1
5.943,1706,118,61,0,6,1,1,0,0.18522860492379836,4.738095238095238,2,0.06858147713950762,1
5.904,111604,7566,2027,4,4,5,5,533,0.2948281423604889,5.9184455391351944,132,0.09567757428049174,1
5.77,1041,176,21,0,0,0,0,1,0.21229586935638808,8.696969696969697,8,0.05475504322766571,1
5.041,119,46,7,0,0,0,0,2,0.2773109243697479,5.5,0,0.07563025210084033,1
5.934,31636,3925,880,0,4,11,6,119,0.24105449487925149,4.974169741697417,7,0.09792641294727526,1
5.203,1486,101,20,0,0,0,0,0,0.5107671601615074,2.2781954887218046,0,0.014131897711978465,1
5.056,83,83,1,1,0,1,0,2,0.40963855421686746,4.0,0,0.012048192771084338,1
5.798,196056,194924,4,1,0,0,0,0,0.005773860529644592,10.0,0,2.040233402701269e-05,1
6.009,25160,25130,2,1,0,2,0,0,0.03541335453100159,0.0,0,0.0003179650238473768,1
5.596,26361,484,645,2,1,0,6,230,0.32494973635294566,5.002967359050445,0,0.08618792913774136,1
5.69,150551,3604,2887,3,15,13,12,16,0.26674017442594206,5.768348623853211,380,0.11376211383517877,1
5.194,1476,108,19,0,0,0,0,0,0.5094850948509485,2.1810344827586206,0,0.013550135501355014,1
5.84,112509,2793,2302,4,7,6,9,463,0.28810139633273785,5.815972222222222,84,0.12450559510794693,1
5.388,267,55,12,1,0,0,0,1,0.25842696629213485,6.0,0,0.13108614232209737,1
4.796,188,123,7,2,0,0,0,1,0.22340425531914893,5.857142857142857,0,0.15425531914893617,1
5.839,80992,5859,1627,6,7,10,10,229,0.2512346898459107,6.0252416756176155,30,0.1270866258395891,1
5.339,870,135,32,0,0,0,0,10,0.2942528735632184,5.6,0,0.16666666666666666,1
4.291,233,37,13,0,0,0,0,1,0.26609442060085836,3.4545454545454546,0,0.36909871244635195,1
5.264,14162,492,553,1,5,0,4,69,0.25985030362943085,5.641025641025641,13,0.18888575060019772,1
5.672,597621,91,7383,1,0,0,0,0,8.868496923635549e-05,9.0,0,0.012394142776107266,1
5.208,1466,118,18,0,0,0,0,0,0.40313778990450205,2.8846153846153846,2,0.01296043656207367,1
5.681,1773,531,64,0,0,0,1,8,0.29836435420191765,4.880434782608695,2,0.11731528482797518,1
5.91,134087,134086,2,1,0,1,0,1,0.028101158203256094,8.930232558139535,29,0.0004549285165601438,1
5.618,86919,3144,1413,1,10,0,22,306,0.30128050253684463,5.309882065880439,75,0.05917003186875137,1
4.48,549,65,18,0,0,0,0,1,0.6593806921675774,2.3333333333333335,0,0.04007285974499089,1
6.107,17844,765,209,3,0,12,0,0,0.07442277516251962,13.206060606060607,137,0.04264738847791975,1
5.131,121,41,8,1,0,1,0,2,0.36363636363636365,5.857142857142857,0,0.17355371900826447,1
5.183,9405,233,341,1,0,0,1,28,0.25656565656565655,7.098181818181819,16,0.2203083466241361,1
5.298,217,73,8,0,0,0,0,1,0.3271889400921659,6.0,0,0.11059907834101383,1
5.842,151319,39953,2557,9,9,6,10,372,0.1846496474335675,6.407495256166983,98,0.0968880312452501,1
5.183,70500,1716,1461,3,10,6,17,283,0.2131063829787234,5.410958904109589,71,0.246468085106383,1
5.667,15268,15267,2,0,0,97,0,27,0.3515195179460309,4.8436781609195405,0,0.02089337175792507,1
5.332,1305,99,18,0,0,0,0,1,0.5708812260536399,2.2203389830508473,0,0.014559386973180077,1
4.963,11570,428,346,0,6,0,1,11,0.2382886776145203,4.352173913043479,0,0.27986171132238546,1
3.485,63292,62998,9,0,0,0,0,0,0.26384061176768,6.0,0,0.002891360677494786,1
5.158,84,75,3,0,0,0,0,1,0.2976190476190476,9.0,0,0.07142857142857142,1
5.207,1439,135,16,0,0,0,0,0,0.4009728978457262,2.661290322580645,1,0.0118137595552467,1
4.453,58735,508,597,6,0,15,1,39,0.26907295479696947,8.908771929824562,80,0.2644419851877075,1
5.442,34391,180,1169,0,1,0,0,0,0.2491640254717804,7.2226277372262775,60,0.15620365793376173,1
5.94,49731,6636,756,0,12,5,15,10,0.03852727674890913,6.203252032520325,6,0.034606181255152725,1
5.185,1479,97,20,0,0,0,0,0,0.6173089925625422,2.15702479338843,0,0.014198782961460446,1
4.714,1035,93,36,0,0,0,0,0,0.15845410628019324,5.647058823529412,2,0.2608695652173913,0
4.865,5122,123,208,0,0,0,0,0,0.1585318235064428,5.066666666666666,0,0.2737212026552128,0
4.264,715,94,36,0,0,0,0,0,0.0937062937062937,8.0,0,0.3006993006993007,0
4.637,2935,118,101,0,0,0,0,0,0.1182282793867121,12.76086956521739,27,0.2572402044293015,0
4.602,16215,123,593,7,0,0,0,0,0.143509096515572,6.277777777777778,23,0.3024360160345359,0
4.326,11754,112,350,0,0,0,0,0,0.14786455674663945,7.468599033816425,25,0.40437297941126427,0
4.478,289,61,15,0,0,0,0,0,0.10380622837370242,5.0,0,0.22837370242214533,0
4.648,2071,105,78,0,0,0,0,0,0.11926605504587157,5.875,0,0.2491549975857074,0
4.687,8891,114,322,0,0,0,0,1,0.15082667866381735,7.298076923076923,31,0.3017658306152289,0
4.702,182,92,11,0,0,0,0,0,0.07142857142857142,0.0,0,0.10989010989010989,0
4.577,4462,91,187,0,0,0,0,0,0.1548632900044823,7.55,10,0.3101748095024653,0
4.681,413,93,20,1,0,0,0,0,0.16464891041162227,6.285714285714286,0,0.24455205811138014,0
4.933,47347,115,1666,0,0,0,0,0,0.14252222949711704,8.01890359168242,126,0.255116480452827,0
4.405,4680,150,190,0,0,0,0,0,0.144017094017094,6.777777777777778,10,0.34465811965811965,0
5.042,26849,132,863,0,0,0,0,0,0.17866587209951953,5.675675675675675,12,0.2842191515512682,0
3.502,3023,22,232,0,0,0,0,0,0.5716175984121733,5.8,0,0.3731392656301687,0
4.83,834,74,42,0,0,0,0,0,0.1366906474820144,6.777777777777778,0,0.24700239808153476,0
4.648,1638,105,71,0,0,0,0,0,0.13186813186813187,6.461538461538462,3,0.2905982905982906,0
4.539,6327,136,192,0,0,0,0,0,0.1259680733364944,7.835365853658536,32,0.29951003635214163,0
4.559,92,39,9,0,0,0,0,0,0.09782608695652174,0.0,0,0.15217391304347827,0
4.944,1183,153,50,0,0,0,0,0,0.11073541842772612,10.0,8,0.22231614539306846,0
4.751,587,74,30,0,0,0,0,0,0.0919931856899489,8.6,3,0.21635434412265758,0
4.315,11457,103,375,0,0,0,0,0,0.18058828663699047,5.886904761904762,3,0.4232347036746094,0
4.636,3417,89,126,0,0,0,0,3,0.13579163008486977,7.947368421052632,17,0.295873573309921,0
4.884,604,100,25,0,0,0,0,0,0.07947019867549669,0.0,0,0.14735099337748345,0
4.789,1564,89,60,0,0,0,0,2,0.13107416879795397,7.90625,5,0.21419437340153452,0
4.583,13722,189,534,0,0,0,0,2,0.1519457804984696,5.738219895287958,2,0.32021571199533594,0
4.57,7105,116,207,0,0,0,0,0,0.17156931738212527,9.709401709401709,50,0.3210415200562984,0
4.367,8483,94,275,0,0,0,0,0,0.17965342449605093,4.744493392070485,10,0.41494754214310975,0
4.918,116,56,8,0,0,0,0,0,0.12931034482758622,0.0,0,0.09482758620689655,0
4.932,71129,222,2169,2,0,0,0,0,0.15793839362285425,11.051221434200158,510,0.216381504027893,0
4.776,100,54,8,0,0,0,0,0,0.11,0.0,0,0.11,0
4.621,2619,101,92,0,0,0,0,2,0.15693012600229095,7.140625,7,0.2997327224131348,0
4.688,308,89,12,0,0,0,0,0,0.12987012987012986,6.0,0,0.19805194805194806,0
4.338,893,90,40,0,0,0,0,0,0.09854423292273236,7.142857142857143,2,0.2911534154535274,0
4.639,8644,236,209,0,0,0,0,0,0.1581443776029616,6.257009345794392,29,0.3188338732068487,0
4.513,4330,114,161,0,0,0,0,0,0.13048498845265588,7.038095238095238,17,0.2981524249422633,0
4.723,75261,145,1091,0,0,0,0,0,0.17972123676273236,9.0,0,0.18190032021897132,0
4.64,185,52,12,0,0,0,0,0,0.10270270270270271,7.0,0,0.13513513513513514,0
4.677,2434,101,83,0,0,0,1,0,0.13023829087921118,8.030303030303031,8,0.30279375513557927,0
5.321,19567,142,641,0,3,0,2,0,0.17335309449583483,6.973871733966746,46,0.1791281238820463,0
4.559,41031,145,1348,0,0,0,0,0,0.13216836050790864,7.399684044233807,16,0.2952645560673637,0
4.608,3571,105,139,0,0,0,0,0,0.1268552226267152,6.265625,0,0.27247269672360686,0
4.94,3237,235,97,0,0,0,0,0,0.11090515909793018,10.549019607843137,33,0.2304603027494594,0
4.63,939,74,53,0,0,0,0,0,0.12673056443024494,6.5,0,0.2779552715654952,0
4.463,722,91,28,0,0,0,0,0,0.09141274238227147,6.75,0,0.21052631578947367,0
4.647,6852,104,226,0,0,0,0,0,0.1386456509048453,7.177304964539007,29,0.2825452422650321,0
4.197,762,61,46,0,0,0,0,0,0.12860892388451445,6.25,0,0.36876640419947504,0
4.849,615,74,26,0,0,0,0,0,0.0975609756097561,0.0,0,0.16097560975609757,0
4.493,121,52,11,0,0,0,0,0,0.0743801652892562,0.0,0,0.15702479338842976,0
3.485,3445,22,264,0,0,0,0,0,0.5759071117561684,5.8,0,0.3738751814223512,0
4.628,2995,130,116,0,0,0,0,0,0.127212020033389,6.285714285714286,9,0.25742904841402336,0
4.976,135008,199,4438,1,0,0,0,10,0.1664716164968002,10.219832735961768,741,0.22869755866319033,0
4.436,3025,114,139,0,0,0,0,0,0.11867768595041323,6.520833333333333,3,0.32,0
4.767,92,46,8,0,0,0,0,0,0.11956521739130435,0.0,0,0.11956521739130435,0
3.48,3523,22,270,0,0,0,0,0,0.577065001419245,5.8,0,0.3738291229066137,0
4.913,178062,191,5233,4,0,3,0,35,0.1501443317496153,9.012513801987486,846,0.24021969875661286,0
4.691,3657,139,143,0,0,0,0,0,0.13809133169264423,6.540983606557377,10,0.2756357670221493,0
4.371,1744,100,89,0,0,0,0,0,0.12442660550458716,6.521739130434782,1,0.3348623853211009,0
4.484,11964,117,201,0,0,0,0,0,0.16558007355399532,0.0,0,0.21430959545302575,0
4.626,248,72,13,0,0,0,0,0,0.10887096774193548,0.0,0,0.1814516129032258,0
4.551,1602,96,70,0,0,0,0,0,0.14794007490636704,7.027027027027027,9,0.29712858926342073,0
4.666,2380,116,85,0,0,0,0,2,0.1411764705882353,6.8,2,0.30798319327731094,0
4.812,595,87,25,0,0,0,0,0,0.08067226890756303,0.0,0,0.15798319327731092,0
5.048,578,109,26,0,0,0,0,0,0.15051903114186851,5.666666666666667,0,0.16782006920415224,0
4.884,412,74,22,0,0,0,0,0,0.08980582524271845,0.0,0,0.21359223300970873,0
4.69,1024,74,44,0,0,0,0,0,0.1201171875,8.428571428571429,3,0.2138671875,0
4.458,2202,82,88,0,0,0,0,0,0.12216167120799273,7.648648648648648,13,0.3274296094459582,0
4.96,825,129,39,0,0,0,0,0,0.15878787878787878,7.333333333333333,0,0.21454545454545454,0
4.616,9399,119,288,0,0,0,0,6,0.1504415363336525,9.80408163265306,104,0.31843813171614,0
4.463,3455,115,107,0,0,0,0,0,0.14211287988422577,7.553846153846154,14,0.33719247467438496,0
4.775,1970,148,70,0,0,0,0,0,0.11370558375634518,6.8076923076923075,5,0.23401015228426397,0
4.404,1550,84,65,0,0,0,0,0,0.11161290322580646,8.555555555555555,6,0.2838709677419355,0
4.721,3045,104,146,0,0,0,0,0,0.1444991789819376,5.571428571428571,3,0.29458128078817736,0
4.486,525,52,32,0,0,0,0,0,0.11047619047619048,6.0,0,0.31047619047619046,0
4.664,2866,142,117,0,0,0,0,0,0.13642707606420099,6.884615384615385,4,0.2721563154221912,0
4.571,1256,104,53,0,0,0,0,0,0.1106687898089172,8.0,0,0.2627388535031847,0
4.43,964,121,33,0,0,0,0,0,0.09854771784232365,7.0,2,0.2697095435684647,0
4.821,434,74,24,0,0,0,0,0,0.09907834101382489,9.0,0,0.2119815668202765,0
4.647,727,79,31,0,0,0,0,0,0.08940852819807428,7.0,0,0.21182943603851445,0
4.851,4207,86,134,0,0,0,0,0,0.11219396244354647,6.0,6,0.2550511053006893,0
4.643,4653,158,127,0,0,0,0,0,0.1377605845690952,6.862068965517241,5,0.2871265849989254,0
4.705,5333,194,193,0,0,0,0,0,0.14532158259891242,5.611111111111111,7,0.3088318019876242,0
4.74,2473,110,101,0,0,0,0,0,0.14233724221593205,6.634146341463414,1,0.2410028305701577,0
4.753,1064,74,45,0,0,0,0,0,0.09962406015037593,7.8,1,0.22556390977443608,0
4.417,1433,150,48,0,0,0,0,0,0.1284019539427774,6.45,0,0.2854152128401954,0
4.749,11609,119,278,0,0,0,0,0,0.11827030752002757,13.716666666666667,99,0.27495908346972175,0
4.645,637,65,33,0,0,0,0,0,0.08320251177394035,0.0,0,0.23861852433281006,0
3.484,3458,22,265,0,0,0,0,0,0.5763447079236553,5.8,0,0.37362637362637363,0
4.63,82,37,9,0,0,0,0,0,0.10975609756097561,0.0,0,0.17073170731707318,0
4.434,751,56,39,0,0,0,0,0,0.12117177097203728,5.363636363636363,0,0.29027962716378164,0
4.905,178,65,13,0,0,0,0,0,0.1348314606741573,0.0,0,0.11797752808988764,0
3.268,24,23,2,0,0,0,0,0,0.4583333333333333,4.5,0,0.25,0
4.754,1194,115,46,0,0,0,0,1,0.1423785594639866,7.59375,7,0.26046901172529313,0
4.895,12471,296,310,0,0,0,0,0,0.1464196936893593,11.307339449541285,94,0.23133670114666025,0
4.734,3247,110,113,0,0,0,0,0,0.1154912226670773,5.811320754716981,0,0.2072682476131814,0
4.646,33969,302,853,0,0,0,0,0,0.1696546851541111,5.852150537634409,22,0.31337395860932027,0
3.671,1859,22,142,0,0,0,0,0,0.5433028509951587,5.8,0,0.36363636363636365,0
4.809,377,74,17,0,0,0,0,0,0.07427055702917772,0.0,0,0.15384615384615385,0
4.726,66171,2729,2177,17,0,1,0,0,0.170845234317148,7.750907770515614,176,0.299542095479893,0
4.554,5357,84,202,0,0,0,0,0,0.11722979279447451,7.614285714285714,20,0.2652604069441852,0
4.475,658,66,27,0,0,0,0,0,0.09422492401215805,5.5,0,0.24164133738601823,0
4.561,1343,63,67,0,0,0,0,0,0.13626209977661952,7.0,4,0.31571109456440805,0
4.757,4613,79,159,0,0,0,0,0,0.12031216128332972,7.245901639344262,8,0.26577064816822027,0
4.07,1129,70,45,0,0,0,0,0,0.12134632418069087,7.0,0,0.4136403897254207,0
4.657,1723,80,79,0,0,0,0,0,0.12710388856645385,8.0,0,0.2809053975623912,0
4.647,3555,111,141,0,0,0,0,0,0.1338959212376934,6.292307692307692,0,0.30520393811533053,0
4.601,379,68,19,0,0,0,0,0,0.10554089709762533,7.0,0,0.21108179419525067,0
4.81,1951,145,74,0,0,0,0,0,0.1353152229625833,6.724137931034483,4,0.2619169656586366,0
4.533,10733,114,428,0,0,0,0,0,0.13332712196030932,6.933673469387755,33,0.29740054038945307,0
4.658,3217,101,106,0,0,0,0,0,0.16474976686353746,6.606060606060606,6,0.3043207957724588,0
4.729,1614,104,75,0,0,0,0,0,0.20384138785625774,5.368421052631579,0,0.2862453531598513,0
5.048,8699,117,225,0,0,0,0,0,0.12380733417634211,7.896551724137931,15,0.22094493619956318,0
4.427,360,76,19,0,0,0,0,0,0.10555555555555556,9.5,2,0.2916666666666667,0
4.976,1829,213,59,0,0,0,0,0,0.09568069983597595,8.333333333333334,7,0.19628212137780207,0
4.569,9384,103,308,0,0,0,0,0,0.13544330775788577,8.962085308056873,82,0.27227195225916456,0
4.492,1626,97,49,0,0,0,0,0,0.14022140221402213,10.871794871794872,23,0.2915129151291513,0
4.95,2463,102,76,0,0,0,0,0,0.10190824198132359,7.7272727272727275,3,0.18635809987819732,0
4.874,1444,87,70,0,0,0,0,0,0.11772853185595568,5.333333333333333,1,0.24861495844875348,0
4.506,146,41,11,0,0,0,0,0,0.0958904109589041,0.0,0,0.2328767123287671,0
4.282,629,50,35,0,0,0,0,0,0.1287758346581876,7.0,0,0.35135135135135137,0
4.38,113,43,11,0,0,0,0,0,0.08849557522123894,0.0,0,0.168141592920354,0
4.778,630,74,33,0,0,0,0,0,0.09365079365079365,7.4,0,0.21746031746031746,0
4.856,2303,106,62,0,0,0,0,0,0.09205384281372124,10.75,4,0.17108119843682154,0
4.676,545,75,28,0,0,0,0,0,0.10642201834862386,5.4,0,0.24036697247706423,0
4.906,134,51,11,0,0,0,0,0,0.12686567164179105,0.0,0,0.09701492537313433,0
4.615,767,113,19,0,0,0,0,0,0.17470664928292046,5.666666666666667,0,0.26597131681877445,0
4.62,1889,98,72,0,0,0,0,0,0.12069878242456326,6.833333333333333,0,0.2726310217046056,0
4.705,875,91,41,0,0,0,0,0,0.14057142857142857,5.444444444444445,0,0.2537142857142857,0
4.457,441,87,22,0,0,0,0,0,0.09977324263038549,8.0,0,0.2653061224489796,0
4.578,3656,82,164,0,0,0,0,0,0.16192560175054704,5.96875,4,0.3405361050328228,0
4.675,980,98,36,0,0,0,0,0,0.12040816326530612,6.875,0,0.2724489795918367,0
4.385,541,46,32,0,0,0,0,0,0.11460258780036968,5.0,0,0.3234750462107209,0
4.717,4029,186,125,0,0,0,0,0,0.12980888557954828,7.766355140186916,21,0.27252419955323903,0
4.634,1823,110,78,0,0,0,0,0,0.1398793198025233,6.071428571428571,1,0.28469555677454744,0
4.593,57875,284,1711,1,0,0,0,0,0.13059179265658746,7.138333333333334,225,0.29501511879049674,0
4.647,10548,112,355,0,0,0,0,0,0.16287447857413728,5.658536585365853,2,0.3440462646947289,0
4.691,3842,102,128,0,0,0,0,0,0.1028110359187923,8.391304347826088,4,0.19442998438313377,0
4.832,485,74,28,0,0,0,0,0,0.1154639175257732,6.5,0,0.21855670103092784,0
4.508,3816,2365,15,0,0,0,0,0,0.17033542976939203,0.0,0,0.018867924528301886,0
4.728,4112,159,140,0,0,0,0,0,0.11113813229571984,8.5,7,0.24270428015564202,0
4.936,249,46,14,0,0,0,0,0,0.1646586345381526,0.0,0,0.1606425702811245,0
4.58,5498,104,193,0,0,0,0,0,0.1569661695161877,5.122137404580153,8,0.3281193161149509,0
4.745,2773,111,94,0,0,0,0,0,0.1319870176703931,8.576923076923077,9,0.2538766678687342,0
4.606,2173,97,97,0,0,0,0,0,0.1348366313851818,6.44,3,0.2843994477680626,0
5.087,565,162,21,0,0,0,0,0,0.1592920353982301,0.0,0,0.13274336283185842,0
4.752,2362,94,81,0,0,2,0,0,0.09060118543607112,8.777777777777779,5,0.23793395427603725,0
4.502,325,75,18,0,0,0,0,0,0.10461538461538461,4.0,0,0.28,0
4.711,2596,84,97,0,0,0,0,0,0.10439137134052388,7.346153846153846,6,0.19568567026194145,0
4.857,3810,85,125,0,0,0,0,0,0.1,8.944444444444445,13,0.25196850393700787,0
4.544,648,70,28,0,0,0,0,0,0.16358024691358025,8.105263157894736,2,0.2962962962962963,0
4.817,695,74,38,0,0,0,0,0,0.13093525179856116,6.428571428571429,0,0.2503597122302158,0
4.456,4076,111,129,0,0,0,0,0,0.11555446516192346,11.639344262295081,20,0.3434739941118744,0
4.748,2818,114,103,0,0,0,0,13,0.17814052519517387,6.388888888888889,4,0.2885024840312278,0
4.736,2002,105,89,0,0,0,0,0,0.12287712287712288,5.419354838709677,1,0.24975024975024976,0
4.574,1586,84,64,0,0,0,0,0,0.12168978562421186,3.9130434782608696,0,0.3373266078184111,0
4.724,1479,126,37,0,0,0,0,0,0.10480054090601758,5.666666666666667,0,0.13319810682893848,0
4.912,327,74,17,0,0,0,0,0,0.09480122324159021,0.0,0,0.22324159021406728,0
4.489,445,82,21,0,0,0,0,0,0.0898876404494382,8.5,0,0.24719101123595505,0
4.616,2391,88,95,0,0,0,0,0,0.1438728565453785,6.0,0,0.2998745294855709,0
4.454,1418,84,53,0,0,0,0,0,0.15091678420310295,5.6923076923076925,0,0.3321579689703808,0
4.785,471,74,27,0,0,0,0,0,0.1337579617834395,7.25,0,0.20169851380042464,0
4.564,2246,110,85,0,0,0,0,0,0.13089937666963491,7.033333333333333,6,0.3121104185218166,0
4.758,747,80,33,0,0,0,0,0,0.10174029451137885,5.0,0,0.1994645247657296,0
4.43,222,46,14,0,0,0,0,0,0.0945945945945946,0.0,0,0.24324324324324326,0
4.825,2909,197,52,0,0,0,0,0,0.12959779993124784,7.674418604651163,1,0.12959779993124784,0
4.689,1071,80,45,0,0,0,0,0,0.10830999066293184,9.285714285714286,4,0.226890756302521,0
4.703,9100,184,242,0,0,0,0,0,0.18395604395604395,6.9186046511627906,27,0.27197802197802196,0
4.642,948,94,43,0,0,0,0,0,0.12869198312236288,9.333333333333334,5,0.2626582278481013,0
4.967,1628,191,55,1,0,0,0,0,0.1547911547911548,7.590909090909091,0,0.23095823095823095,0
4.045,9935,117,304,0,0,0,0,0,0.1365878208354303,6.421875,13,0.46401610468042276,0
4.652,4178,134,173,0,0,0,0,0,0.1469602680708473,6.573170731707317,6,0.29727142173288656,0
4.595,1234,93,54,0,0,0,0,0,0.1393841166936791,6.166666666666667,1,0.2909238249594814,0
5.108,744,98,38,0,0,0,0,0,0.17473118279569894,7.5,0,0.23655913978494625,0
4.715,1732,132,70,0,0,0,0,0,0.10912240184757506,6.294117647058823,2,0.2661662817551963,0
4.807,793,109,36,0,0,0,0,0,0.14880201765447668,6.5625,0,0.21437578814627994,0
